"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id","days_since_hatch","F1_Genotype","dam_id","sire_id","lnEgg_mass","z_lnEggMass","series","hatch_since_start","z_hatch_since_start","z_days_since_hatch"
"ld0311",23,"2017-01-09","S1","2017-01-09",0,"BS","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.107,17.526,-2.23492644452023,2.86368549263366,1259,0,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-01-09",51,0.159094399557567,-1.14843485129869
"ld0311",23,"2017-01-09","S1","2017-01-22",0,"FK","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.137,18.444,-1.98777435315401,2.91473911434446,1260,13,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-01-22",51,0.159094399557567,-1.0659189929845
"ld0311",23,"2017-01-09","S1","2017-02-06",0,"JC","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.151,19.38,-1.89047544216721,2.96424160646262,1261,28,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-02-06",51,0.159094399557567,-0.970708387237368
"ld0311",23,"2017-01-09","S1","2017-03-09",0,"JC","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.208,21.422,-1.57021719928082,3.06441843134244,1262,59,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-03-09",51,0.159094399557567,-0.77393980202662
"ld0311",23,"2017-01-09","S1","2017-04-11",0,"JC","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.248,22.493,-1.39432653281715,3.11320414969416,1267,92,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-04-11",51,0.159094399557567,-0.564476469382921
"ld0311",23,"2017-01-09","S1","2017-05-05",0,"JC","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.292,23.418,-1.23100147671386,3.15350495742653,1263,116,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-05-05",51,0.159094399557567,-0.412139500187503
"ld0311",23,"2017-01-09","S1","2017-06-01",0,"JC","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.335,25.286,-1.09362474715707,3.23025088288971,1264,143,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-06-01",51,0.159094399557567,-0.240760409842658
"ld0311",23,"2017-01-09","S1","2017-08-01",0,"FK","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.401,25,-0.913793851675568,3.2188758248682,1265,204,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-08-01",51,0.159094399557567,0.146429386862362
"ld0311",23,"2017-01-09","S1","2017-09-28",0,"FK","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.463,28,-0.770028224895903,3.3322045101752,1266,262,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-09-28",51,0.159094399557567,0.514577062417955
"ld0311",23,"2017-01-09","S1","2017-11-07",0,"FK","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.55,30,-0.59783700075562,3.40119738166216,1268,302,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2017-11-07",51,0.159094399557567,0.768472011076984
"ld0311",23,"2017-01-09","S1","2018-01-15",0,"FK","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.529,30,-0.636766847123838,3.40119738166216,1269,371,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2018-01-15",51,0.159094399557567,1.20644079751381
"ld0311",23,"2017-01-09","S1","2018-03-06",0,"FK","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.529,30.5,-0.636766847123838,3.41772668361337,1270,421,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2018-03-06",51,0.159094399557567,1.5238094833376
"ld0311",23,"2017-01-09","S1","2018-06-21",0,"FK","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.684,32,-0.379797361359587,3.46573590279973,1271,528,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2018-06-21",51,0.159094399557567,2.2029784710005
"ld0311",23,"2017-01-09","S1","2018-07-31",0,"TF","JC","","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.811,32,-0.209487224866724,3.46573590279973,1272,568,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2018-07-31",51,0.159094399557567,2.45687341965953
"ld0311",23,"2017-01-09","S1","2018-09-02",0,"TF",NA,"","egg0056","2016-11-18",9.11,0.122,5,"Y","ALIVE",NA,0.729,32,-0.316081546973479,3.46573590279973,1273,601,"E049_16_BABY_01","ld0157","w0002",-2.10373423424888,-0.868433588961035,"ld0311_2018-09-02",51,0.159094399557567,2.66633675230323
"ld0312",23,"2017-01-09","S1","2017-01-09",0,"BS","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.116,18.306,-2.15416508787577,2.90722887496259,1274,0,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-01-09",51,0.159094399557567,-1.14843485129869
"ld0312",23,"2017-01-09","S1","2017-01-22",0,"FK","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.146,20.194,-1.9241486572738,3.00538553058213,1275,13,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-01-22",51,0.159094399557567,-1.0659189929845
"ld0312",23,"2017-01-09","S1","2017-02-06",0,"JC","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.172,22.605,-1.76026080216868,3.11817112074657,1276,28,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-02-06",51,0.159094399557567,-0.970708387237368
"ld0312",23,"2017-01-09","S1","2017-03-09",0,"JC","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.214,22.291,-1.54177926396029,3.1041830095588,1277,59,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-03-09",51,0.159094399557567,-0.77393980202662
"ld0312",23,"2017-01-09","S1","2017-04-06",0,"JC","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.277,25.249,-1.2837377727948,3.22878655097672,1278,87,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-04-06",51,0.159094399557567,-0.596213337965299
"ld0312",23,"2017-01-09","S1","2017-05-05",0,"JC","JC","Missing bd photo","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.328,NA,-1.11474167059799,NA,1279,116,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-05-05",51,0.159094399557567,-0.412139500187503
"ld0312",23,"2017-01-09","S1","2017-06-01",0,"JC","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.365,26.379,-1.00785792539965,3.27256823906497,1280,143,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-06-01",51,0.159094399557567,-0.240760409842658
"ld0312",23,"2017-01-09","S1","2017-08-01",0,"FK","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.382,26,-0.962334670375562,3.25809653802148,1281,204,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-08-01",51,0.159094399557567,0.146429386862362
"ld0312",23,"2017-01-09","S1","2017-09-28",0,"FK","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.476,28,-0.742337424750717,3.3322045101752,1282,262,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-09-28",51,0.159094399557567,0.514577062417955
"ld0312",23,"2017-01-09","S1","2017-11-14",0,"FK","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.573,31.5,-0.556869562267398,3.44998754583159,1283,309,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2017-11-14",51,0.159094399557567,0.812903627092314
"ld0312",23,"2017-01-09","S1","2018-01-15",0,"FK","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.577,32,-0.549913012474038,3.46573590279973,1284,371,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2018-01-15",51,0.159094399557567,1.20644079751381
"ld0312",23,"2017-01-09","S1","2018-03-06",0,"FK","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.544,32.5,-0.608806032126194,3.48124008933569,1285,421,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2018-03-06",51,0.159094399557567,1.5238094833376
"ld0312",23,"2017-01-09","S1","2018-06-21",0,"FK","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.686,33,-0.376877651256252,3.49650756146648,1286,528,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2018-06-21",51,0.159094399557567,2.2029784710005
"ld0312",23,"2017-01-09","S1","2018-07-31",0,"TF","JC","","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.765,34,-0.267879445155601,3.52636052461616,1287,568,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2018-07-31",51,0.159094399557567,2.45687341965953
"ld0312",23,"2017-01-09","S1","2018-09-02",0,"TF",NA,"","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.697,34,-0.360969868221613,3.52636052461616,1288,601,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2018-09-02",51,0.159094399557567,2.66633675230323
"ld0312",23,"2017-01-09","S1","2018-11-09",0,"VF",NA,"""","egg0069","2016-11-20",7.67,0.118,5.13,"","ALIVE",NA,0.785,35,-0.242071561199729,3.55534806148941,1289,669,"E058_16_BABY_07","ld0191","w0018",-2.13707065451647,-1.03736454423657,"ld0312_2018-11-09",51,0.159094399557567,3.09795816502358
"ld0313",23,"2017-01-09","S1","2017-01-09",0,"BS","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.12,18.039,-2.12026353620009,2.89253608072554,1290,0,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-01-09",51,0.159094399557567,-1.14843485129869
"ld0313",23,"2017-01-09","S1","2017-01-22",0,"FK","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.155,20.137,-1.86433016206289,3.00255891889627,1291,13,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-01-22",51,0.159094399557567,-1.0659189929845
"ld0313",23,"2017-01-09","S1","2017-02-06",0,"JC","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.185,21.858,-1.68739945390381,3.08456698725448,1292,28,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-02-06",51,0.159094399557567,-0.970708387237368
"ld0313",23,"2017-01-09","S1","2017-03-09",0,"JC","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.218,21.748,-1.52326021619305,3.07952179928367,1293,59,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-03-09",51,0.159094399557567,-0.77393980202662
"ld0313",23,"2017-01-09","S1","2017-04-06",0,"JC","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.263,23.878,-1.33560124680437,3.1729575329232,1294,87,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-04-06",51,0.159094399557567,-0.596213337965299
"ld0313",23,"2017-01-09","S1","2017-05-05",0,"JC","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.312,24.521,-1.16475209117265,3.19952989327066,1295,116,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-05-05",51,0.159094399557567,-0.412139500187503
"ld0313",23,"2017-01-09","S1","2017-06-01",0,"JC","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.33,26.845,-1.10866262452161,3.29007958387453,1296,143,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-06-01",51,0.159094399557567,-0.240760409842658
"ld0313",23,"2017-01-09","S1","2017-08-01",0,"FK","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.366,26,-1.00512194558077,3.25809653802148,1297,204,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-08-01",51,0.159094399557567,0.146429386862362
"ld0313",23,"2017-01-09","S1","2017-09-28",0,"FK","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.37,27,-0.994252273343867,3.29583686600433,1298,262,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-09-28",51,0.159094399557567,0.514577062417955
"ld0313",23,"2017-01-09","S1","2017-11-14",0,"FK","JC","","egg0099","2016-11-24",8.67,0.174,6.29,"","DEAD","2018-01-07",0.513,30.5,-0.667479433811368,3.41772668361337,1299,309,"E051_16_BABY_03","ld0165","w0008",-1.74869997976761,0.930688070882179,"ld0313_2017-11-14",51,0.159094399557567,0.812903627092314
"ld0314",23,"2017-01-09","S1","2017-01-09",0,"BS","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.121,18.027,-2.1119647333854,2.8918706340199,1300,0,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-01-09",51,0.159094399557567,-1.14843485129869
"ld0314",23,"2017-01-09","S1","2017-01-22",0,"FK","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.154,20.023,-1.87080267656851,2.99688161281051,1301,13,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-01-22",51,0.159094399557567,-1.0659189929845
"ld0314",23,"2017-01-09","S1","2017-02-06",0,"JC","JC","bd_mass :outlier","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.158,20.037,-1.84516024595517,2.99758056441161,1302,28,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-02-06",51,0.159094399557567,-0.970708387237368
"ld0314",23,"2017-01-09","S1","2017-03-09",0,"JC","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.195,21.296,-1.63475572041839,3.05851926165276,1303,59,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-03-09",51,0.159094399557567,-0.77393980202662
"ld0314",23,"2017-01-09","S1","2017-04-06",0,"JC","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.247,22.117,-1.39836694235416,3.09634654358658,1304,87,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-04-06",51,0.159094399557567,-0.596213337965299
"ld0314",23,"2017-01-09","S1","2017-05-05",0,"JC","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.294,24.105,-1.22417551164346,3.18241928785759,1305,116,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-05-05",51,0.159094399557567,-0.412139500187503
"ld0314",23,"2017-01-09","S1","2017-06-01",0,"JC","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.324,22.697,-1.12701176318981,3.12223275716333,1306,143,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-06-01",51,0.159094399557567,-0.240760409842658
"ld0314",23,"2017-01-09","S1","2017-08-01",0,"FK","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.343,24,-1.0700248318162,3.17805383034795,1307,204,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-08-01",51,0.159094399557567,0.146429386862362
"ld0314",23,"2017-01-09","S1","2017-09-28",0,"FK","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.382,25,-0.962334670375562,3.2188758248682,1308,262,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-09-28",51,0.159094399557567,0.514577062417955
"ld0314",23,"2017-01-09","S1","2017-11-14",0,"FK","JC","","egg0068","2016-11-20",7.88,0.106,5.23,"","DEAD","2018-01-08",0.495,28,-0.703197516413447,3.3322045101752,1309,309,"E058_16_BABY_06","ld0191","w0018",-2.24431618487007,-1.5808269120085,"ld0314_2017-11-14",51,0.159094399557567,0.812903627092314
"ld0315",23,"2017-01-09","S1","2017-01-09",0,"BS","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.125,18.601,-2.07944154167984,2.92321534271481,1310,0,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-01-09",51,0.159094399557567,-1.14843485129869
"ld0315",23,"2017-01-09","S1","2017-01-22",0,"FK","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.153,19.869,-1.8773173575897,2.98916072817095,1311,13,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-01-22",51,0.159094399557567,-1.0659189929845
"ld0315",23,"2017-01-09","S1","2017-02-06",0,"JC","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.162,21.091,-1.82015894374975,3.04884640920348,1312,28,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-02-06",51,0.159094399557567,-0.970708387237368
"ld0315",23,"2017-01-09","S1","2017-03-09",0,"JC","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.193,22.103,-1.64506509007725,3.09571334591731,1313,59,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-03-09",51,0.159094399557567,-0.77393980202662
"ld0315",23,"2017-01-09","S1","2017-04-11",0,"JC","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.239,23.596,-1.43129172705063,3.16107720614083,1314,92,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-04-11",51,0.159094399557567,-0.564476469382921
"ld0315",23,"2017-01-09","S1","2017-05-05",0,"JC","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.272,25.172,-1.30195321268614,3.22573226566469,1315,116,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-05-05",51,0.159094399557567,-0.412139500187503
"ld0315",23,"2017-01-09","S1","2017-06-01",0,"JC","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.376,26.896,-0.978166135592243,3.29197757666626,1316,143,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-06-01",51,0.159094399557567,-0.240760409842658
"ld0315",23,"2017-01-09","S1","2017-08-01",0,"FK","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.407,28,-0.898942093539542,3.3322045101752,1317,204,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-08-01",51,0.159094399557567,0.146429386862362
"ld0315",23,"2017-01-09","S1","2017-09-28",0,"FK","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.413,28,-0.884307686021104,3.3322045101752,1318,262,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-09-28",51,0.159094399557567,0.514577062417955
"ld0315",23,"2017-01-09","S1","2017-11-07",0,"FK","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.521,30,-0.65200523722877,3.40119738166216,1319,302,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2017-11-07",51,0.159094399557567,0.768472011076984
"ld0315",23,"2017-01-09","S1","2018-01-15",0,"FK","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.39,30,-0.941608539858445,3.40119738166216,1321,371,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2018-01-15",51,0.159094399557567,1.20644079751381
"ld0315",23,"2017-01-09","S1","2018-03-06",0,"FK","JC","","egg0105","2016-11-24",7.99,0.163,6.15,"","DEAD","2018-04-03",0.45,30,-0.798507696217772,3.40119738166216,1322,421,"E057_16_BABY_06","ld0190","w0017",-1.81400507817537,0.599757137991611,"ld0315_2018-03-06",51,0.159094399557567,1.5238094833376
"ld0317",23,"2017-01-10","S1","2017-01-10",0,"BS","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.145,18.791,-1.93102153656156,2.93337803180702,1336,0,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-01-10",52,0.199243942948565,-1.14843485129869
"ld0317",23,"2017-01-10","S1","2017-01-25",0,"FK","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.182,20.346,-1.70374859190534,3.01288433237156,1337,15,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-01-25",52,0.199243942948565,-1.05322424555155
"ld0317",23,"2017-01-10","S1","2017-02-08",0,"JC","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.197,20.544,-1.62455155024415,3.02256892750755,1338,29,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-02-08",52,0.199243942948565,-0.964361013520892
"ld0317",23,"2017-01-10","S1","2017-03-09",0,"JC","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.221,22.429,-1.50959257746438,3.11035476439069,1339,58,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-03-09",52,0.199243942948565,-0.780287175743095
"ld0317",23,"2017-01-10","S1","2017-04-11",0,"JC","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.267,23.742,-1.32050662058189,3.16724563163134,1340,91,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-04-11",52,0.199243942948565,-0.570823843099396
"ld0317",23,"2017-01-10","S1","2017-05-05",0,"JC","JC","Missing bd photo","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.315,NA,-1.1551826401565,NA,1341,115,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-05-05",52,0.199243942948565,-0.418486873903979
"ld0317",23,"2017-01-10","S1","2017-06-01",0,"JC","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.344,24.739,-1.06711362160874,3.20838094577555,1342,142,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-06-01",52,0.199243942948565,-0.247107783559134
"ld0317",23,"2017-01-10","S1","2017-08-01",0,"FK","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.33,25,-1.10866262452161,3.2188758248682,1343,203,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-08-01",52,0.199243942948565,0.140082013145886
"ld0317",23,"2017-01-10","S1","2017-09-28",0,"FK","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.353,25,-1.04128722204884,3.2188758248682,1344,261,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-09-28",52,0.199243942948565,0.508229688701479
"ld0317",23,"2017-01-10","S1","2017-11-07",0,"FK","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.451,27,-0.796287939479459,3.29583686600433,1345,301,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2017-11-07",52,0.199243942948565,0.762124637360508
"ld0317",23,"2017-01-10","S1","2018-01-15",0,"FK","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.497,29,-0.699165252885508,3.36729582998647,1346,370,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2018-01-15",52,0.199243942948565,1.20009342379733
"ld0317",23,"2017-01-10","S1","2018-03-06",0,"FK","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.448,28,-0.802962046567152,3.3322045101752,1348,420,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2018-03-06",52,0.199243942948565,1.51746210962112
"ld0317",23,"2017-01-10","S1","2018-06-21",0,"FK","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.763,31,-0.27049724769768,3.43398720448515,1349,527,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2018-06-21",52,0.199243942948565,2.19663109728402
"ld0317",23,"2017-01-10","S1","2018-07-31",0,"TF","JC","","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.869,31,-0.140412153716745,3.43398720448515,1350,567,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2018-07-31",52,0.199243942948565,2.45052604594305
"ld0317",23,"2017-01-10","S1","2018-09-02",0,"TF",NA,"","egg0077","2016-11-22",9.28,0.158,5.72,"Y","ALIVE",NA,0.849,32,-0.16369609267079,3.46573590279973,1351,600,"E050_16_BABY_05","ld0161","w0004",-1.84516024595517,0.441879591075517,"ld0317_2018-09-02",52,0.199243942948565,2.65998937858675
"ld0318",23,"2017-01-10","S1","2017-01-10",0,"BS","JC","","egg0088","2016-11-23",8.65,0.24,4.64,"Y","DEAD","2018-04-03",0.118,18.08,-2.13707065451647,2.89480635496403,1352,0,"E058_16_BABY_10","ld0207","w0026",-1.42711635564015,2.5603000204782,"ld0318_2017-01-10",52,0.199243942948565,-1.14843485129869
"ld0318",23,"2017-01-10","S1","2017-01-25",0,"FK","JC","","egg0088","2016-11-23",8.65,0.24,4.64,"Y","DEAD","2018-04-03",0.142,19.563,-1.95192822138088,2.97364002707917,1353,15,"E058_16_BABY_10","ld0207","w0026",-1.42711635564015,2.5603000204782,"ld0318_2017-01-25",52,0.199243942948565,-1.05322424555155
