"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id","days_since_hatch","F1_Genotype","dam_id","sire_id","lnEgg_mass","z_lnEggMass","series","hatch_since_start","z_hatch_since_start","days_since_hatch_I2","z_days_since_hatch","z_days_since_hatch_I2","id"
"ld0345",23,"2017-01-24","S1","2018-03-06",0,"FK","JC","","egg0138","2016-12-04",8.24,0.135,5.63,"","DEAD","2018-04-03",0.325,26,-1.1239300966524,3.25809653802148,1655,406,"E043_16_BABY_03","ld0067","ld0095",-2.00248050054371,-0.355334407263403,"ld0345_2018-03-06",66,0.76133755042253,164836,1.16584055001191,1.35918418805207,"ld0345"
"ld0345",23,"2017-01-24","S1",NA,0,"FK","JC","","egg0138","2016-12-04",8.24,0.135,5.63,"","DEAD","2018-04-03",NA,NA,NA,NA,1655,441,"E043_16_BABY_03","ld0067","ld0095",-2.00248050054371,-0.355334407263403,"ld0345_2018-03-06",66,0.76133755042253,194481,1.38067981415233,1.90627674920771,"ld0345"
"ld0345",23,"2017-01-24","S1",NA,0,"FK","JC","","egg0138","2016-12-04",8.24,0.135,5.63,"","DEAD","2018-04-03",NA,NA,NA,NA,1655,476,"E043_16_BABY_03","ld0067","ld0095",-2.00248050054371,-0.355334407263403,"ld0345_2018-03-06",66,0.76133755042253,226576,1.59551907829274,2.54568112919613,"ld0345"
"ld0346",23,"2017-01-25","S1","2017-01-25",0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.112,17.729,-2.18925640768704,2.87520171691624,1656,0,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-01-25",67,0.801487093813528,0,-1.32629491401693,1.75905819894717,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-02-08",0,"JC","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.158,19.578,-1.84516024595517,2.97440648683924,1661,14,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-02-08",67,0.801487093813528,196,-1.24035920836076,1.53849096576533,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-03-16",0,"JC","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.211,22.56,-1.55589714550607,3.11617842662986,1657,50,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-03-16",67,0.801487093813528,2500,-1.01938167953062,1.03913900856266,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-04-13",0,"JC","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.27,23.2,-1.30933331998376,3.14415227867226,1658,78,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-04-13",67,0.801487093813528,6084,-0.847510268218284,0.718273654735427,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-05-11",0,"JC","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.294,24.34,-1.22417551164346,3.19212108755938,1659,106,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-05-11",67,0.801487093813528,11236,-0.67563885690595,0.456487864961179,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-06-08",0,"JC","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.337,23.3,-1.08767234862978,3.14845336057165,1660,134,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-06-08",67,0.801487093813528,17956,-0.503767445593616,0.253781639239917,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-08-07",0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.373,26,-0.986176859338322,3.25809653802148,1662,194,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-08-07",67,0.801487093813528,37636,-0.135471564210044,0.0183525447095162,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-10-02",0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.37,27,-0.994252273343867,3.29583686600433,1664,250,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-10-02",67,0.801487093813528,62500,0.208271258414623,0.0433769170816107,"ld0346"
"ld0346",23,"2017-01-25","S1","2017-11-14",0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",0.518,30,-0.657780036722654,3.40119738166216,1665,293,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-11-14",67,0.801487093813528,85849,0.47221664007285,0.222988555161691,"ld0346"
"ld0346",23,"2017-01-25","S1",NA,0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",NA,NA,NA,NA,1665,328,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-11-14",67,0.801487093813528,107584,0.687055904213267,0.472045815514309,"ld0346"
"ld0346",23,"2017-01-25","S1",NA,0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",NA,NA,NA,NA,1665,363,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-11-14",67,0.801487093813528,131769,0.901895168353684,0.81341489469972,"ld0346"
"ld0346",23,"2017-01-25","S1",NA,0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",NA,NA,NA,NA,1665,398,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-11-14",67,0.801487093813528,158404,1.1167344324941,1.24709579271792,"ld0346"
"ld0346",23,"2017-01-25","S1",NA,0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",NA,NA,NA,NA,1665,433,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-11-14",67,0.801487093813528,187489,1.33157369663452,1.77308850956891,"ld0346"
"ld0346",23,"2017-01-25","S1",NA,0,"FK","CW","","egg0150","2016-12-07",8.55,0.138,5.58,"","DEAD","2018-01-07",NA,NA,NA,NA,1665,468,"E052_16_BABY_04","ld0215","w0031",-1.98050159382493,-0.243957190450323,"ld0346_2017-11-14",67,0.801487093813528,219024,1.54641296077493,2.3913930452527,"ld0346"
"ld0347",23,"2017-01-25","S1","2017-01-25",0,"FK","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.12,18.703,-2.12026353620009,2.92868393880086,1666,0,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-01-25",67,0.801487093813528,0,-1.32629491401693,1.75905819894717,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-02-08",0,"JC","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.163,20.427,-1.81400507817537,3.01685755516894,1671,14,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-02-08",67,0.801487093813528,196,-1.24035920836076,1.53849096576533,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-03-16",0,"JC","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.207,22.67,-1.57503648571677,3.12104246451944,1667,50,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-03-16",67,0.801487093813528,2500,-1.01938167953062,1.03913900856266,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-04-13",0,"JC","CW","bd photo missing","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.241,NA,-1.42295834549148,NA,1668,78,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-04-13",67,0.801487093813528,6084,-0.847510268218284,0.718273654735427,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-05-23",0,"JC","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.291,24.38,-1.23443201181064,3.19376312405313,1669,118,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-05-23",67,0.801487093813528,13924,-0.601979680629236,0.362379535890477,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-06-08",0,"JC","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.301,24.49,-1.20064501423326,3.19826487096408,1670,134,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-06-08",67,0.801487093813528,17956,-0.503767445593616,0.253781639239917,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-08-07",0,"FK","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.268,25.5,-1.31676829847128,3.23867845216438,1672,194,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-08-07",67,0.801487093813528,37636,-0.135471564210044,0.0183525447095162,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-10-02",0,"FK","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.392,27,-0.936493439191674,3.29583686600433,1673,250,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-10-02",67,0.801487093813528,62500,0.208271258414623,0.0433769170816107,"ld0347"
"ld0347",23,"2017-01-25","S1","2017-11-07",0,"FK","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.478,28,-0.738144546490681,3.3322045101752,1674,286,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2017-11-07",67,0.801487093813528,81796,0.429248787244766,0.184254521351103,"ld0347"
"ld0347",23,"2017-01-25","S1","2018-01-15",0,"FK","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.517,29,-0.659712404473708,3.36729582998647,1675,355,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-01-15",67,0.801487093813528,126025,0.852789050835874,0.727249165225551,"ld0347"
"ld0347",23,"2017-01-25","S1","2018-03-06",0,"FK","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.508,30,-0.677273831403655,3.40119738166216,1676,405,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-03-06",67,0.801487093813528,164025,1.15970228532218,1.3449093905815,"ld0347"
"ld0347",23,"2017-01-25","S1","2018-06-21",0,"FK","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.734,31,-0.309246250367621,3.43398720448515,1677,512,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-06-21",67,0.801487093813528,262144,1.81649660712289,3.29965992368896,"ld0347"
"ld0347",23,"2017-01-25","S1","2018-07-31",0,"TF","CW","","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.779,32,-0.249744233111389,3.46573590279973,1678,552,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-07-31",67,0.801487093813528,304704,2.06202719471194,4.25195615173158,"ld0347"
"ld0347",23,"2017-01-25","S1","2018-09-02",0,"TF",NA,"","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.769,32,-0.262664309476493,3.46573590279973,1679,585,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-09-02",67,0.801487093813528,342225,2.2645899294729,5.12836754867008,"ld0347"
"ld0347",23,"2017-01-25","S1","2018-11-12",0,"VF",NA,"e068","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.831,32.5,-0.185125484126689,3.48124008933569,1680,656,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-11-12",67,0.801487093813528,430336,2.70040672244346,7.29219646661784,"ld0347"
"ld0348",23,"2017-01-26","S1","2017-01-26",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.12,18.043,-2.12026353620009,2.89275779792616,1681,0,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-01-26",68,0.841636637204525,0,-1.32629491401693,1.75905819894717,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-02-10",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.149,20.392,-1.90380897303668,3.01514266707381,1682,15,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-02-10",68,0.841636637204525,225,-1.23422094367103,1.52330133779622,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-03-16",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.196,21.515,-1.62964061975162,3.06875036629056,1683,49,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-03-16",68,0.841636637204525,2401,-1.02551994422034,1.0516911559937,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-04-13",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.253,22.896,-1.37436579025462,3.13096222281409,1684,77,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-04-13",68,0.841636637204525,5929,-0.85364853290801,0.728715817735998,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-05-11",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.395,23.855,-0.928869514081015,3.17199383896807,1685,105,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-05-11",68,0.841636637204525,11025,-0.681777121595676,0.464820043531286,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-05-23",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.339,25.135,-1.08175517160169,3.22426129714454,1686,117,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-05-23",68,0.841636637204525,13689,-0.608117945318962,0.369807435418956,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-06-08",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.335,25.62,-1.09362474715707,3.24337329646859,1687,133,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-06-08",68,0.841636637204525,17689,-0.509905710283343,0.26000383337956,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-08-07",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.392,26,-0.936493439191674,3.25809653802148,1688,193,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-08-07",68,0.841636637204525,37249,-0.141609828899771,0.0200533436410223,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-10-02",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.377,27,-0.975510091534126,3.29583686600433,1689,249,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-10-02",68,0.841636637204525,62001,0.202132993724897,0.0408577471521892,"ld0348"
"ld0348",23,"2017-01-26","S1","2017-11-14",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.53,30.5,-0.63487827243597,3.41772668361337,1690,292,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-11-14",68,0.841636637204525,85264,0.466078375383123,0.217229051999772,"ld0348"
"ld0348",23,"2017-01-26","S1","2018-01-15",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.581,32,-0.543004522130226,3.46573590279973,1692,354,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2018-01-15",68,0.841636637204525,125316,0.846650786146148,0.71681755368189,"ld0348"
"ld0348",23,"2017-01-26","S1","2018-03-06",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.496,32,-0.70117935225721,3.46573590279973,1693,404,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2018-03-06",68,0.841636637204525,163216,1.15356402063246,1.33070994969772,"ld0348"
"ld0348",23,"2017-01-26","S1",NA,0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",NA,NA,NA,NA,1693,439,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2018-03-06",68,0.841636637204525,192721,1.36840328477288,1.87252754977719,"ld0348"
"ld0348",23,"2017-01-26","S1",NA,0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",NA,NA,NA,NA,1693,474,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2018-03-06",68,0.841636637204525,224676,1.58324254891329,2.50665696868946,"ld0348"
"ld0349",23,"2017-01-27","S1","2017-01-27",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.137,18.917,-1.98777435315401,2.94006098868353,1694,0,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-01-27",69,0.881786180595523,0,-1.32629491401693,1.75905819894717,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-02-10",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.146,19.846,-1.9241486572738,2.98800247549205,1695,14,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-02-10",69,0.881786180595523,196,-1.24035920836076,1.53849096576533,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-03-16",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.208,22.196,-1.57021719928082,3.09991209246365,1696,48,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-03-16",69,0.881786180595523,2304,-1.03165820891007,1.06431866001153,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-04-13",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.249,23.45,-1.39030238251743,3.15487049489229,1697,76,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-04-13",69,0.881786180595523,5776,-0.859786797597736,0.73923333732337,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-05-11",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.297,24.46,-1.21402314017944,3.19703913025903,1698,104,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-05-11",69,0.881786180595523,10816,-0.687915386285402,0.473227578688195,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-06-08",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.328,25.9,-1.11474167059799,3.25424296870549,1699,132,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-06-08",69,0.881786180595523,17424,-0.516043974973069,0.266301384106005,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-08-07",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.354,26,-1.03845836584836,3.25809653802148,1700,192,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-08-07",69,0.881786180595523,36864,-0.147748093589497,0.0218294991593307,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-10-02",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.382,26.5,-0.962334670375562,3.27714473299218,1701,248,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-10-02",69,0.881786180595523,61504,0.195994729035171,0.0384139338095699,"ld0349"
"ld0349",23,"2017-01-27","S1","2017-11-07",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.517,29,-0.659712404473708,3.36729582998647,1703,284,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-11-07",69,0.881786180595523,80656,0.416972257865314,0.173865863829298,"ld0349"
"ld0349",23,"2017-01-27","S1","2018-01-15",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.494,30,-0.705219761794215,3.40119738166216,1704,353,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2018-01-15",69,0.881786180595523,124609,0.840512521456422,0.706461298725032,"ld0349"
"ld0349",23,"2017-01-27","S1","2018-03-06",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.405,30,-0.903868211875598,3.40119738166216,1705,403,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2018-03-06",69,0.881786180595523,162409,1.14742575594273,1.31658586540075,"ld0349"
"ld0349",23,"2017-01-27","S1",NA,0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",NA,NA,NA,NA,1705,438,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2018-03-06",69,0.881786180595523,191844,1.36226502008315,1.85576598494214,"ld0349"
"ld0349",23,"2017-01-27","S1",NA,0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",NA,NA,NA,NA,1705,473,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2018-03-06",69,0.881786180595523,223729,1.57710428422357,2.48725792331633,"ld0349"
"ld0351",23,"2017-01-31","S1","2017-01-31",0,"BS","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.14,19.559,-1.96611285637283,2.97343553855538,1718,0,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-01-31",73,1.04238435415951,0,-1.32629491401693,1.75905819894717,"ld0351"
"ld0351",23,"2017-01-31","S1","2017-03-16",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.216,19.227,-1.53247687129797,2.9563155411902,1719,44,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-03-16",73,1.04238435415951,1936,-1.05621126766897,1.1155822419509,"ld0351"
"ld0351",23,"2017-01-31","S1","2017-04-13",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.274,22.71,-1.29462717259407,3.12280535611747,1720,72,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-04-13",73,1.04238435415951,5184,-0.884339856356641,0.782056981540884,"ld0351"
"ld0351",23,"2017-01-31","S1","2017-05-11",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.32,24.486,-1.13943428318836,3.19810152565172,1721,100,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-05-11",73,1.04238435415951,10000,-0.712468445044307,0.507611285183853,"ld0351"
"ld0351",23,"2017-01-31","S1","2017-06-08",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.36,25.54,-1.02165124753198,3.24024585060439,1722,128,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-06-08",73,1.04238435415951,16384,-0.540597033731974,0.292245152879809,"ld0351"
"ld0351",23,"2017-01-31","S1","2017-08-07",0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.355,25.5,-1.03563748950672,3.23867845216438,1723,188,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-08-07",73,1.04238435415951,35344,-0.172301152348402,0.0296876871005871,"ld0351"
"ld0351",23,"2017-01-31","S1","2017-10-02",0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.37,26.5,-0.994252273343867,3.27714473299218,1724,244,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-10-02",73,1.04238435415951,59536,0.171441670276266,0.0293922463071158,"ld0351"
"ld0351",23,"2017-01-31","S1","2017-11-14",0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.492,30,-0.709276562489829,3.40119738166216,1725,287,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-11-14",73,1.04238435415951,82369,0.435387051934492,0.189561884992208,"ld0351"
"ld0351",23,"2017-01-31","S1",NA,0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",NA,NA,NA,NA,1725,322,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-11-14",73,1.04238435415951,103684,0.650226316074909,0.422794262116348,"ld0351"
"ld0351",23,"2017-01-31","S1",NA,0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",NA,NA,NA,NA,1725,357,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-11-14",73,1.04238435415951,127449,0.865065580215327,0.74833845807328,"ld0351"
"ld0351",23,"2017-01-31","S1",NA,0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",NA,NA,NA,NA,1725,392,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-11-14",73,1.04238435415951,153664,1.07990484435574,1.166194472863,"ld0351"
"ld0351",23,"2017-01-31","S1",NA,0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",NA,NA,NA,NA,1725,427,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-11-14",73,1.04238435415951,182329,1.29474410849616,1.67636230648552,"ld0351"
"ld0351",23,"2017-01-31","S1",NA,0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",NA,NA,NA,NA,1725,462,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-11-14",73,1.04238435415951,213444,1.50958337263658,2.27884195894082,"ld0351"
