"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id","days_since_hatch","F1_Genotype","dam_id","sire_id","lnEgg_mass","z_lnEggMass","series","id"
"ld0448",29,"2017-11-26","S2","2017-12-19",0,"FK","ST","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.139,19.66,-1.97328134585145,2.97858611471902,2054,23,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2017-12-19","ld0448"
"ld0448",29,"2017-11-26","S2","2018-01-08",0,"FK","ST","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.152,20.008,-1.88387475813586,2.99613219357532,2055,43,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-01-08","ld0448"
"ld0448",29,"2017-11-26","S2","2018-01-29",0,"FK","JD","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.134,19.718,-2.00991547903123,2.98153192415285,2056,64,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-01-29","ld0448"
"ld0448",29,"2017-11-26","S2","2018-02-19",0,"FK","JD","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.158,20.126,-1.84516024595517,3.00201251151114,2057,85,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-02-19","ld0448"
"ld0448",29,"2017-11-26","S2","2018-03-12",0,"FK","JD","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.165,21.574,-1.80180980508156,3.07148888595324,2058,106,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-03-12","ld0448"
"ld0448",29,"2017-11-26","S2","2018-04-03",0,"TF","JD","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.242,21.807,-1.41881755282545,3.08223101917061,2059,128,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-04-03","ld0448"
"ld0448",29,"2017-11-26","S2","2018-04-16",1,"TF","JD","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.224,21.675,-1.4961092271271,3.07615952266661,2060,141,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-04-16","ld0448"
"ld0448",29,"2017-11-26","S2","2018-04-16",1,"TF","JD","no datas","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.221,NA,-1.50959257746438,NA,2061,141,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-04-16","ld0448"
"ld0448",29,"2017-11-26","S2","2018-05-15",0,"TF","JD","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.234,21.485,-1.45243416362444,3.06735501722696,2062,170,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-05-15","ld0448"
"ld0448",29,"2017-11-26","S2","2018-05-29",0,"TF","JD","","egg0220","2017-10-25",8.76,0.143,5.38,"","DEAD","2018-06-11",0.211,23.391,-1.55589714550607,3.15235133299557,2063,184,"E0M6_17_BABY_02","ld0057","ld0075",-1.94491064872223,-0.0636015221723033,"ld0448_2018-05-29","ld0448"
"ld0449",29,"2017-11-28","S2","2017-11-28",0,"FK","ST","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.114,18.292,-2.17155683058764,2.90646380579581,2064,0,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2017-11-28","ld0449"
"ld0449",29,"2017-11-28","S2","2017-12-19",0,"FK","ST","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.144,20.061,-1.93794197940614,2.99877763173995,2065,21,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2017-12-19","ld0449"
"ld0449",29,"2017-11-28","S2","2018-01-08",0,"FK","ST","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.142,20.88,-1.95192822138088,3.03879176301444,2066,41,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-01-08","ld0449"
"ld0449",29,"2017-11-28","S2","2018-01-29",0,"FK","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.13,20.253,-2.04022082852655,3.00830293072784,2067,62,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-01-29","ld0449"
"ld0449",29,"2017-11-28","S2","2018-02-19",0,"FK","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.163,19.894,-1.81400507817537,2.99041817873022,2068,83,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-02-19","ld0449"
"ld0449",29,"2017-11-28","S2","2018-03-12",0,"FK","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.181,20.043,-1.70925824771631,2.99787996561145,2069,104,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-03-12","ld0449"
"ld0449",29,"2017-11-28","S2","2018-04-03",1,"TF","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.224,21.58,-1.4961092271271,3.07176695982999,2070,126,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-04-03","ld0449"
"ld0449",29,"2017-11-28","S2","2018-04-03",1,"TF",NA,"no datas","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.216,NA,-1.53247687129797,NA,2071,126,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-04-03","ld0449"
"ld0449",29,"2017-11-28","S2","2018-04-19",0,"TF","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.214,22.47,-1.54177926396029,3.11218108619724,2072,142,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-04-19","ld0449"
"ld0449",29,"2017-11-28","S2","2018-05-10",0,"TF","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.255,22.702,-1.36649173382371,3.12245302633315,2073,163,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-05-10","ld0449"
"ld0449",29,"2017-11-28","S2","2018-05-29",1,"TF","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.252,23.14,-1.37832619147071,3.14156272176553,2074,182,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-05-29","ld0449"
"ld0449",29,"2017-11-28","S2","2018-05-29",1,"TF",NA,"no datas","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.25,NA,-1.38629436111989,NA,2075,182,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-05-29","ld0449"
"ld0449",29,"2017-11-28","S2","2018-06-23",1,"TF","JD","","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.26,23.388,-1.34707364796661,3.15222307031342,2076,207,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-06-23","ld0449"
"ld0449",29,"2017-11-28","S2","2018-06-23",1,"TF",NA,"no datas","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.26,NA,-1.34707364796661,NA,2077,207,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-06-23","ld0449"
"ld0449",29,"2017-11-28","S2","2018-07-21",0,"TF",NA,"","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.312,24,-1.16475209117265,3.17805383034795,2078,235,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-07-21","ld0449"
"ld0449",29,"2017-11-28","S2","2018-08-14",0,"TF",NA,"","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.358,25,-1.02722229258144,3.2188758248682,2079,259,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-08-14","ld0449"
"ld0449",29,"2017-11-28","S2","2018-10-02",0,"VF",NA,"","egg0227","2017-10-27",8.24,0.136,5.71,"","ALIVE",NA,0.412,25.5,-0.886731929632611,3.23867845216438,2080,308,"E044_17_BABY_02","ld0402","w0033",-1.99510039324608,-0.317936013380163,"ld0449_2018-10-02","ld0449"
"ld0450",29,"2017-12-02","S2","2017-12-02",0,"FK","ST","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.137,18.633,-1.98777435315401,2.92493420224528,2081,0,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2017-12-02","ld0450"
"ld0450",29,"2017-12-02","S2","2017-12-19",0,"FK","ST","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.153,20.329,-1.8773173575897,3.01204843803893,2082,17,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2017-12-19","ld0450"
"ld0450",29,"2017-12-02","S2","2018-01-08",0,"FK","ST","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.152,20.682,-1.88387475813586,3.02926375676278,2083,37,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-01-08","ld0450"
"ld0450",29,"2017-12-02","S2","2018-01-19",0,"FK","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.151,20.039,-1.89047544216721,2.99768037477201,2084,48,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-01-19","ld0450"
"ld0450",29,"2017-12-02","S2","2018-02-19",0,"FK","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.161,21.326,-1.82635091399767,3.05992698559599,2085,79,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-02-19","ld0450"
"ld0450",29,"2017-12-02","S2","2018-03-12",0,"FK","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.17,20.996,-1.77195684193188,3.04433194339005,2086,100,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-03-12","ld0450"
"ld0450",29,"2017-12-02","S2","2018-04-03",0,"TF","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.21,21.498,-1.56064774826467,3.06795990755087,2087,122,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-04-03","ld0450"
"ld0450",29,"2017-12-02","S2","2018-04-16",0,"TF","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.212,23.379,-1.55116900431012,3.15183818352953,2088,135,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-04-16","ld0450"
"ld0450",29,"2017-12-02","S2","2018-05-15",0,"TF","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.227,23.615,-1.48280526150073,3.16188210334808,2089,164,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-05-15","ld0450"
"ld0450",29,"2017-12-02","S2","2018-05-26",0,"TF","JD","no datas","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.227,NA,-1.48280526150073,NA,2090,175,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-05-26","ld0450"
"ld0450",29,"2017-12-02","S2","2018-05-29",0,"TF","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.247,23.763,-1.39836694235416,3.16812974915025,2091,178,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-05-29","ld0450"
"ld0450",29,"2017-12-02","S2","2018-06-24",0,"TF","JD","","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.269,24.798,-1.3130438993803,3.21076300475765,2092,204,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-06-24","ld0450"
"ld0450",29,"2017-12-02","S2","2018-07-17",1,"TF",NA,"","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.33,25,-1.10866262452161,3.2188758248682,2093,227,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-07-17","ld0450"
"ld0450",29,"2017-12-02","S2","2018-07-17",1,"TF",NA,"","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.329,25,-1.11169752821677,3.2188758248682,2094,227,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-07-17","ld0450"
"ld0450",29,"2017-12-02","S2","2018-08-14",0,"TF",NA,"","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.369,27,-0.99695863494161,3.29583686600433,2095,255,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-08-14","ld0450"
"ld0450",29,"2017-12-02","S2","2018-10-02",0,"VF",NA,"","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.466,28,-0.763569644856491,3.3322045101752,2096,304,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-10-02","ld0450"
"ld0450",29,"2017-12-02","S2","2018-11-13",0,"VF",NA,"","egg0237","2017-11-03",8.2,0.154,5.71,"","ALIVE",NA,0.461,28.5,-0.774357235985488,3.3499040872746,2097,346,"E0M8_17_BABY_01","ld0025","ld0018",-1.87080267656851,0.311937615772622,"ld0450_2018-11-13","ld0450"
"ld0451",29,"2017-12-04","S2","2017-12-04",0,"BS","ST","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.122,18.764,-2.10373423424888,2.93194014046621,2099,0,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2017-12-04","ld0451"
"ld0451",29,"2017-12-04","S2","2017-12-30",0,"FK","ST","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.15,19.748,-1.89711998488588,2.98305222039662,2100,26,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2017-12-30","ld0451"
"ld0451",29,"2017-12-04","S2","2018-01-22",0,"FK","ST","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.145,20.455,-1.93102153656156,3.01822735138136,2101,49,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-01-22","ld0451"
"ld0451",29,"2017-12-04","S2","2018-02-08",0,"PS","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.162,20.468,-1.82015894374975,3.01886269094285,2102,66,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-02-08","ld0451"
"ld0451",29,"2017-12-04","S2","2018-02-27",0,"FK","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.174,20.939,-1.74869997976761,3.04161344881018,2103,85,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-02-27","ld0451"
"ld0451",29,"2017-12-04","S2","2018-03-21",0,"FK","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.172,20.694,-1.76026080216868,3.02984380318276,2104,107,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-03-21","ld0451"
"ld0451",29,"2017-12-04","S2","2018-04-03",0,"TF","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.216,21.655,-1.53247687129797,3.07523637466659,2105,120,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-04-03","ld0451"
"ld0451",29,"2017-12-04","S2","2018-04-19",0,"TF","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.223,23.414,-1.50058350752202,3.15333413405748,2106,136,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-04-19","ld0451"
"ld0451",29,"2017-12-04","S2","2018-05-03",0,"TF","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.247,22.231,-1.39836694235416,3.10148771121985,2107,150,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-05-03","ld0451"
"ld0451",29,"2017-12-04","S2","2018-05-10",0,"TF","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.27,24.381,-1.30933331998376,3.19380414043918,2108,157,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-05-10","ld0451"
"ld0451",29,"2017-12-04","S2","2018-05-29",0,"TF","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.263,24.077,-1.33560124680437,3.18125702796169,2109,176,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-05-29","ld0451"
"ld0451",29,"2017-12-04","S2","2018-06-23",0,"TF","JD","","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.29,23.758,-1.23787435600162,3.16791931586735,2110,201,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-06-23","ld0451"
"ld0451",29,"2017-12-04","S2","2018-07-21",0,"TF",NA,"","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.342,25,-1.07294454191953,3.2188758248682,2111,229,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-07-21","ld0451"
"ld0451",29,"2017-12-04","S2","2018-08-14",0,"TF",NA,"","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.366,26,-1.00512194558077,3.25809653802148,2112,253,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-08-14","ld0451"
"ld0451",29,"2017-12-04","S2","2018-10-04",0,"VF",NA,"batch1 shelf","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.465,27.5,-0.765717873394781,3.31418600467253,2113,304,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-10-04","ld0451"
"ld0451",29,"2017-12-04","S2","2018-11-15",0,"VF",NA,"","egg0244","2017-11-07",8.35,0.185,6.57,"","ALIVE",NA,0.541,28,-0.614336000135655,3.3322045101752,2098,346,"E045_17_BABY_01","ld0106","ld0175",-1.68739945390381,1.24132599510861,"ld0451_2018-11-15","ld0451"
"ld0454",29,"2017-12-08","S2","2017-12-08",0,"BS","ST","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.126,19.91,-2.07147337203066,2.9912221180761,2121,0,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2017-12-08","ld0454"
"ld0454",29,"2017-12-08","S2","2017-12-30",0,"FK","ST","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.137,20.636,-1.98777435315401,3.0270371233824,2122,22,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2017-12-30","ld0454"
"ld0454",29,"2017-12-08","S2","2018-01-22",0,"FK","ST","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.144,20.054,-1.93794197940614,2.99842863510173,2123,45,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-01-22","ld0454"
"ld0454",29,"2017-12-08","S2","2018-02-08",0,"PS","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.157,19.627,-1.85150947363383,2.97690616930394,2124,62,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-02-08","ld0454"
"ld0454",29,"2017-12-08","S2","2018-02-27",0,"FK","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.155,20.039,-1.86433016206289,2.99768037477201,2125,81,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-02-27","ld0454"
"ld0454",29,"2017-12-08","S2","2018-03-21",1,"FK","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.164,21.142,-1.80788885115794,3.05126158334647,2126,103,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-03-21","ld0454"
"ld0454",29,"2017-12-08","S2","2018-03-21",1,"FK","JD","no datas","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.166,NA,-1.79576749062559,NA,2127,103,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-03-21","ld0454"
"ld0454",29,"2017-12-08","S2","2018-04-03",0,"TF","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.22,22.975,-1.51412773262978,3.13440666824175,2128,116,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-04-03","ld0454"
"ld0454",29,"2017-12-08","S2","2018-05-03",1,"TF","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.216,23.046,-1.53247687129797,3.13749221859182,2129,146,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-05-03","ld0454"
"ld0454",29,"2017-12-08","S2","2018-05-03",1,"TF","JD","no datas","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.216,NA,-1.53247687129797,NA,2130,146,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-05-03","ld0454"
"ld0454",29,"2017-12-08","S2","2018-05-15",1,"TF","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.214,23.498,-1.54177926396029,3.15691531114538,2131,158,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-05-15","ld0454"
"ld0454",29,"2017-12-08","S2","2018-05-15",1,"TF","JD","no datas","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.214,NA,-1.54177926396029,NA,2132,158,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-05-15","ld0454"
"ld0454",29,"2017-12-08","S2","2018-05-29",1,"TF","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.24,24.369,-1.42711635564015,3.19331183273693,2133,172,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-05-29","ld0454"
"ld0454",29,"2017-12-08","S2","2018-05-29",1,"TF","JD","no datas","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.243,NA,-1.41469383564159,NA,2134,172,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-05-29","ld0454"
"ld0454",29,"2017-12-08","S2","2018-06-24",1,"TF","JD","","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.268,24.504,-1.31676829847128,3.19883636953047,2135,198,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-06-24","ld0454"
"ld0454",29,"2017-12-08","S2","2018-06-24",1,"TF","JD","no datas","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.267,NA,-1.32050662058189,NA,2136,198,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-06-24","ld0454"
"ld0454",29,"2017-12-08","S2","2018-07-17",1,"TF",NA,"","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.314,25,-1.15836229307388,3.2188758248682,2137,221,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-07-17","ld0454"
"ld0454",29,"2017-12-08","S2","2018-07-17",1,"TF",NA,"","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.313,25,-1.16155208844198,3.2188758248682,2138,221,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-07-17","ld0454"
"ld0454",29,"2017-12-08","S2","2018-10-05",0,"VF",NA,"Not sure if the measure is necessary ?","egg0236","2017-11-03",8.88,0.147,5.24,"","ALIVE",NA,0.438,27,-0.825536368605691,3.29583686600433,2139,301,"E0M8_17_BABY_02","ld0025","ld0018",-1.9173226922034,0.0761993266115951,"ld0454_2018-10-05","ld0454"
"ld0455",29,"2017-12-08","S2","2017-12-08",0,"BS","ST","","egg0247","2017-11-07",8.62,0.151,5.49,"","ALIVE",NA,0.111,18.309,-2.1982250776698,2.90739274223047,2140,0,"E043_17_BABY_01","ld0005","ld0442",-1.89047544216721,0.21224667538899,"ld0455_2017-12-08","ld0455"
"ld0455",29,"2017-12-08","S2","2017-12-30",0,"FK","ST","","egg0247","2017-11-07",8.62,0.151,5.49,"","ALIVE",NA,0.132,20.262,-2.02495335639577,3.00874721063149,2141,22,"E043_17_BABY_01","ld0005","ld0442",-1.89047544216721,0.21224667538899,"ld0455_2017-12-30","ld0455"
"ld0455",29,"2017-12-08","S2","2018-01-22",0,"FK","ST","","egg0247","2017-11-07",8.62,0.151,5.49,"","ALIVE",NA,0.144,20.617,-1.93794197940614,3.02611597818843,2142,45,"E043_17_BABY_01","ld0005","ld0442",-1.89047544216721,0.21224667538899,"ld0455_2018-01-22","ld0455"
"ld0455",29,"2017-12-08","S2","2018-02-08",0,"PS","JD","","egg0247","2017-11-07",8.62,0.151,5.49,"","ALIVE",NA,0.169,17.845,-1.77785656405906,2.88172335694212,2143,62,"E043_17_BABY_01","ld0005","ld0442",-1.89047544216721,0.21224667538899,"ld0455_2018-02-08","ld0455"
"ld0455",29,"2017-12-08","S2","2018-02-27",0,"FK","JD","","egg0247","2017-11-07",8.62,0.151,5.49,"","ALIVE",NA,0.17,21.228,-1.77195684193188,3.05532106496565,2144,81,"E043_17_BABY_01","ld0005","ld0442",-1.89047544216721,0.21224667538899,"ld0455_2018-02-27","ld0455"
"ld0455",29,"2017-12-08","S2","2018-03-21",0,"FK","JD","","egg0247","2017-11-07",8.62,0.151,5.49,"","ALIVE",NA,0.178,20.131,-1.72597172869005,3.00226091551669,2145,103,"E043_17_BABY_01","ld0005","ld0442",-1.89047544216721,0.21224667538899,"ld0455_2018-03-21","ld0455"
"ld0455",29,"2017-12-08","S2","2018-04-03",0,"TF","JD","","egg0247","2017-11-07",8.62,0.151,5.49,"","ALIVE",NA,0.227,22.276,-1.48280526150073,3.10350986572742,2146,116,"E043_17_BABY_01","ld0005","ld0442",-1.89047544216721,0.21224667538899,"ld0455_2018-04-03","ld0455"
